play,line,line lemmas,line type,RuSentiLex,EmoLex,LinisCrowd,ChenSkiena,ProductSentiRus,SentiRusColl,Eduard
griboyedov-gore-ot-uma,Людьми!!! Уж на меня нисколько не похожи.,человек уж на я нисколько не похожий,spoken,0,1,0,1,-1,0,1
griboyedov-gore-ot-uma,Что за́ люди mon cher! Сок умной молодежи!,что за человек сок умный молодежь,spoken,1,1,1,0,1,0,1
griboyedov-gore-ot-uma,Бог с ними и с тобой. Куда я поскачу?,бог с они и с ты куда я поскакать,spoken,0,0,1,0,0,0,-1
griboyedov-gore-ot-uma,Зачем? в глухую ночь? Домой я спать хочу.,зачем в глухой ночь домой я спать хотеть,spoken,-1,-1,-1,0,-1,0,-1
griboyedov-gore-ot-uma,Э! брось! кто нынче спит? Ну полно без прелюдий,э бросать кто нынче спать ну полно без прелюдия,spoken,0,0,-1,1,-1,0,0
griboyedov-gore-ot-uma,Решись а мы!.. у нас... решительные люди,решаться а мы у мы решительный человек,spoken,1,1,1,1,-1,0,0
griboyedov-gore-ot-uma,Горячих дюжина голов!,горячий дюжина голова,spoken,-1,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Кричим — подумаешь что сотни голосов!..,кричать подумать что сотня голос,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Да из чего беснуетесь вы столько?,да из что бесноваться вы столько,spoken,-1,1,-1,0,-1,0,0
griboyedov-gore-ot-uma,Шумим братец шумим...,шуметь братец шуметь,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Шумите вы? и только?,шуметь вы и только,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Не место объяснять теперь и недосуг,не место объяснять теперь и недосуг,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,Но государственное дело:,но государственный дело,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Оно вот видишь не созрело,оно вот видеть не созревать,spoken,0,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Нельзя же вдруг.,нельзя же вдруг,spoken,0,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,Что за люди! mon cher! Без дальних я историй,что за человек без дальний я история,spoken,0,1,-1,0,-1,0,0
griboyedov-gore-ot-uma,Скажу тебе: во-первых князь Григорий!!,сказать ты во-первых князь григорий,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Чудак единственный! нас со́ смеху морит!,чудак единственный мы со смех морить,spoken,0,0,1,0,-1,0,0
griboyedov-gore-ot-uma,Век с англичанами вся а́нглийская складка,век с англичанин весь английский складка,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,И так же он сквозь зубы говорит,и так же он сквозь зуб говорить,spoken,0,1,0,1,-1,0,0
griboyedov-gore-ot-uma,И так же коротко обстрижен для порядка.,и так же короче обстригать для порядок,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Ты не знаком? о! познакомься с ним.,ты не знакомый о познакомиться с он,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Другой — Воркулов Евдоким,другой воркул евдоким,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Ты не слыхал как он поет? о! диво!,ты не слыхать как он петь о диво,spoken,1,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Послушай милый особливо,послушать милый особливо,spoken,1,1,1,1,0,0,0
griboyedov-gore-ot-uma,Есть у него любимое одно:,быть у он любить один,spoken,1,0,1,1,-1,0,0
griboyedov-gore-ot-uma,«А! нон лашьяр ми но но но».,а нона лашьяр ми но но но,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Еще у нас два брата:,еще у мы два брат,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,Левон и Боринька чудесные ребята!,левон и боринька чудесный ребята,spoken,1,1,1,1,1,0,0
griboyedov-gore-ot-uma,"Об них не знаешь что сказать,",об они не знать что сказать,spoken,0,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Но если гения прикажете назвать:,но если гений приказывать называть,spoken,1,0,1,1,-1,0,0
griboyedov-gore-ot-uma,Удушьев Ипполит Маркелыч!!!,удушьев ипполит маркелыч,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Ты сочинения его,ты сочинение он,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Читал ли что-нибудь? хоть мелочь?,читать ли что-нибудь хоть мелочь,spoken,0,-1,0,0,-1,0,0
griboyedov-gore-ot-uma,"Прочти братец да он не пишет ничего,",прочитывать братец да он не писать ничто,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,Вот эдаких людей бы сечь-то,вот эдакий человек бы сечь то,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,"И приговаривать: писать писать писать,",и приговаривать писать писать писать,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,В журналах можешь ты однако отыскать,в журнал мочь ты однако отыскивать,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Его отрывок взгляд и нечто.,его отрывок взгляд и нечто,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,"Об чем бишь нечто? — обо всем,",об что бишь нечто обо все,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Все знает мы его на черный день пасем.,все знать мы он на черный день пасти,spoken,-1,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,Но голова у нас какой в России нету,но голова у мы какой в россия нету,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Не надо называть узнаешь по портрету:,не надо называть узнавать по портрет,spoken,0,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,Ночной разбойник дуэлист,ночной разбойник дуэлист,spoken,-1,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,В Камчатку сослан был вернулся алеутом,в камчатка ссылать быть вернуться алеут,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,"И крепко на руку нечист,",и крепко на рука нечистый,spoken,-1,-1,-1,1,-1,0,0
griboyedov-gore-ot-uma,Да умный человек не может быть не плутом.,да умный человек не мочь быть не плут,spoken,0,1,1,1,1,0,0
griboyedov-gore-ot-uma,Когда ж об честности высокой говорит,когда ж об честность высокий говорить,spoken,1,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Каким-то демоном внушаем:,какой-то демон внушать,spoken,0,0,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Глаза в крови лицо горит,глаз в кровь лицо гореть,spoken,0,0,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Сам плачет и мы все рыдаем.,сам плакать и мы весь рыдать,spoken,-1,-1,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Вот люди есть ли им подобные? Навряд...,вот человек быть ли они подобный навряд,spoken,0,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Ну между ими я конечно зауряд,ну между они я конечно зауряд,spoken,0,-1,0,1,0,0,0
griboyedov-gore-ot-uma,Немножко поотстал ленив подумать ужас!,немножко поотставать ленивый подумать ужас,spoken,-1,-1,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Однако ж я когда умишком понатужась,однако ж я когда умишко понатужиться,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Засяду часу не сижу,засесть час не сидеть,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,И как-то невзначай вдруг каламбур рожу,и как-то невзначай вдруг каламбур рожа,spoken,-1,0,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Другие у меня мысль эту же подцепят,другой у я мысль этот же подцеплять,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,И вшестером глядь водевильчик слепят,и вшестером глядь водевильчик слепить,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Другие шестеро на музыку кладут,другой шестеро на музыка класть,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Другие хлопают когда его дают.,другой хлопать когда он давать,spoken,0,-1,0,0,-1,0,0
griboyedov-gore-ot-uma,Брат смейся а что любо любо:,брат смеяться а что любо любо,spoken,-1,1,1,0,-1,0,0
griboyedov-gore-ot-uma,Способностями бог меня не наградил,способность бог я не награждать,spoken,0,1,1,1,0,0,0
griboyedov-gore-ot-uma,Дал сердце доброе вот чем я людям мил,давать сердце добрый вот что я человек милый,spoken,1,1,1,1,-1,0,0
griboyedov-gore-ot-uma,Совру — простят...,соврать прощать,spoken,-1,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Карета Скалозуба.,карета скалозуб,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Чья?,чей,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Ах! Скалозуб душа моя,ах скалозуб душа мой,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,"Постой, куда же? сделай дружбу.",постоять куда же сделать дружба,spoken,1,1,1,0,0,0,1
griboyedov-gore-ot-uma,Куда деваться мне от них!,куда деваться я от они,spoken,0,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,Слух об тебе давно затих,слух об ты давно затихать,spoken,0,-1,0,-1,-1,0,0
griboyedov-gore-ot-uma,Сказали что ты в полк отправился на службу.,сказать что ты в полк отправляться на служба,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Знакомы вы?,знакомый вы,spoken,0,0,0,1,-1,0,1
griboyedov-gore-ot-uma,Упрямец! ускакал!,упрямец ускакивать,spoken,-1,0,0,0,0,0,1
griboyedov-gore-ot-uma,Нет ну́жды я тебя нечаянно сыскал,нет нужда я ты нечаянно сыскать,spoken,-1,-1,0,-1,-1,0,1
griboyedov-gore-ot-uma,И просим-ка со мной сейчас без отговорок:,и просить ка со я сейчас без отговорка,spoken,0,0,0,-1,0,0,1
griboyedov-gore-ot-uma,У князь-Григория теперь народу тьма,у князь григорий теперь народ тьма,spoken,-1,0,-1,-1,0,0,1
griboyedov-gore-ot-uma,Увидишь человек нас сорок,увидеть человек мы сорок,spoken,0,1,0,0,-1,0,1
griboyedov-gore-ot-uma,Фу сколько братец там ума!,фу сколько братец там ум,spoken,0,1,-1,0,-1,0,1
griboyedov-gore-ot-uma,Всю ночь толкуют не наскучат,весь ночь толковать не наскучивать,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,Во-первых напоят шампанским на убой,во-первых напоить шампанское на убой,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,А во-вторых таким вещам научат,а во-вторых такой вещь научать,spoken,0,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Каких конечно нам не выдумать с тобой.,какой конечно мы не выдумывать с ты,spoken,0,0,0,0,0,0,1
griboyedov-gore-ot-uma,"Избавь. Ученостью меня не обморочишь,",избавлять ученость я не обморочить,spoken,0,1,1,0,0,0,0
griboyedov-gore-ot-uma,Скликай других а если хочешь,скликать другой а если хотеть,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Я князь-Григорию и вам,я князь григорий и вы,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Фельдфебеля в Волтеры дам,фельдфебель в волтер давать,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Он в три шеренги вас построит,он в три шеренга вы построить,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,А пикнете так мигом успокоит.,а пикнуть так миг успокаивать,spoken,1,0,0,1,0,0,0
griboyedov-gore-ot-uma,Все служба на уме! Mon cher гляди сюда:,все служба на ум глядеть сюда,spoken,0,1,-1,0,-1,0,0
griboyedov-gore-ot-uma,И я в чины бы лез да неудачи встретил,и я в чин бы лезть да неудача встречать,spoken,-1,1,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Как может быть никто и никогда,как мочь быть никто и никогда,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,По статской я служил тогда,по статский я служить тогда,spoken,0,0,-1,0,0,0,0
griboyedov-gore-ot-uma,Барон фон Клоц в министры метил,барон фон клоц в министр метить,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,А я —,а я,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,К нему в зятья.,к он в зять,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Шел напрямик без дальней думы,идти напрямик без дальний дума,spoken,1,0,-1,0,-1,0,0
griboyedov-gore-ot-uma,С его женой и с ним пускался в реверси,с его жена и с он пускаться в реверси,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Ему и ей какие суммы,он и она какой сумма,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Спустил что боже упаси!,спускать что боже упасти,spoken,0,0,-1,0,0,0,0
griboyedov-gore-ot-uma,Он на Фонтанке жил я возле дом построил,он на фонтанка жить я возле дом построить,spoken,0,0,1,0,0,0,0
griboyedov-gore-ot-uma,С колоннами! огромный! сколько стоил!,с колонна огромный сколько стоить,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Женился наконец на дочери его,жениться наконец на дочь он,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,Приданого взял — шиш по службе — ничего.,приданое взять шиш по служба ничто,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Тесть немец а что проку?,тесть немец а что прок,spoken,1,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Боялся видишь он упреку,бояться видеть он упрек,spoken,-1,-1,-1,-1,-1,0,0
griboyedov-gore-ot-uma,За слабость будто бы к родне!,за слабость будто бы к родня,spoken,-1,0,0,-1,0,0,0
griboyedov-gore-ot-uma,Боялся прах его возьми да легче ль мне?,бояться прах он взять да легко ль я,spoken,-1,1,-1,-1,0,0,0
griboyedov-gore-ot-uma,Секретари его все хамы все продажны,секретарь его весь хам все продажный,spoken,-1,-1,-1,0,-1,0,0
griboyedov-gore-ot-uma,Людишки пишущая тварь,людишки пишущий тварь,spoken,-1,0,-1,0,0,0,0
griboyedov-gore-ot-uma,Все вышли в знать все нынче важны,все выходить в знать весь нынче важный,spoken,1,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Гляди-ка в адрес-календарь.,глядеть ка в адрес-календарь,spoken,0,0,-1,0,-1,0,0
griboyedov-gore-ot-uma,Тьфу! служба и чины кресты — души мытарства,тьфу служба и чин крест душа мытарство,spoken,-1,0,0,0,0,0,0
griboyedov-gore-ot-uma,Лахмотьев Алексей чудесно говорит,лахмотья алексей чудесно говорить,spoken,0,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Что радикальные потребны тут лекарства,что радикальный потребный тут лекарство,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Желудок дольше не варит.,желудок долго не варить,spoken,0,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,Извольте продолжать вам искренно признаюсь,изволить продолжать вы искренно признаваться,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Такой же я как вы: ужасный либерал!,такой же я как вы ужасный либерал,spoken,-1,-1,-1,0,1,0,0
griboyedov-gore-ot-uma,И от того что прям и смело объясняюсь,и от то что прямой и смело объясняться,spoken,1,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Куда как много потерял!..,куда как много потерять,spoken,0,-1,-1,0,-1,0,0
griboyedov-gore-ot-uma,"Все врознь не говоря ни слова,",все врознь не говорить ни слово,spoken,0,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Чуть из виду один гляди — уж нет другого.,чуть из вид один глядеть уж нет другой,spoken,0,0,-1,0,-1,0,-1
griboyedov-gore-ot-uma,Был Чацкий вдруг исчез потом и Скалозуб.,быть чацкий вдруг исчезать потом и скалозуб,spoken,0,0,0,-1,-1,0,-1
griboyedov-gore-ot-uma,Как думаете вы об Чацком?,как думать вы об чацкой,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Он не глуп,он не глупый,spoken,-1,-1,-1,-1,1,0,1
griboyedov-gore-ot-uma,Сейчас столкнулись мы тут всякие турусы,сейчас сталкиваться мы тут всякий турусы,spoken,0,0,0,-1,-1,0,1
griboyedov-gore-ot-uma,И дельный разговор зашел про водевиль.,и дельный разговор зайти про водевиль,spoken,1,0,0,0,-1,0,1
griboyedov-gore-ot-uma,Да! водевиль есть вещь а прочее все гиль.,да водевиль быть вещь а прочее все гиль,spoken,0,1,0,0,-1,0,1
griboyedov-gore-ot-uma,Мы с ним... у нас... одни и те же вкусы.,мы с он у мы один и тот же вкус,spoken,0,0,0,1,0,0,1
griboyedov-gore-ot-uma,А вы заметили что он,а вы замечать что он,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,В уме сурьезно поврежден?,в ум сурьезно повреждать,spoken,-1,1,0,0,0,0,0
griboyedov-gore-ot-uma,Какая чепуха!,какой чепуха,spoken,-1,0,-1,0,-1,0,-1
griboyedov-gore-ot-uma,Об нем все этой веры.,об он все этот вера,spoken,1,0,0,1,0,0,0
griboyedov-gore-ot-uma,Вранье.,вранье,spoken,-1,0,-1,0,0,0,-1
griboyedov-gore-ot-uma,Спросите всех.,спрашивать все,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Химеры.,химера,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,А кстати вот князь Петр Ильич,а кстати вот князь петр ильич,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Княгиня и с княжнами.,княгиня и с княжна,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Дичь.,дичь,spoken,-1,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Княжны пожалуйте скажите ваше мненье,княжна пожаловать сказать ваш мнение,spoken,0,0,1,-1,-1,0,0
griboyedov-gore-ot-uma,Безумный Чацкий или нет?,безумный чацкий или нет,spoken,-1,-1,-1,-1,1,0,0
griboyedov-gore-ot-uma,Какое ж в этом есть сомненье?,какой ж в это быть сомнение,spoken,-1,-1,-1,-1,0,0,0
griboyedov-gore-ot-uma,Про это знает целый свет.,про это знать целый свет,spoken,0,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Дрянские Хворовы Варлянские Скачковы.,дрянский хворов варлянский скачков,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Ах! вести старые кому они новы́?,ах вести старый кто они новый,spoken,-1,0,-1,0,-1,0,0
griboyedov-gore-ot-uma,Кто сомневается?,кто сомневаться,spoken,-1,0,0,-1,-1,0,0
griboyedov-gore-ot-uma,Да вот не верит...,да вот не верить,spoken,1,1,1,0,-1,0,0
griboyedov-gore-ot-uma,Вы!,вы,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Мсьё Репетилов! Вы! Мсье Репетилов что вы!,мсье репетилов вы мсье репетилов что вы,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Да как вы! Можно ль против всех!,да как вы можно ль против все,spoken,0,0,0,1,0,0,0
griboyedov-gore-ot-uma,Да почему вы? стыд и смех.,да почему вы стыд и смех,spoken,-1,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Простите я не знал что это слишком гласно.,прощать я не знать что это слишком гласно,spoken,0,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Еще не гласно бы с ним говорить опасно,еще не гласный бы с он говорить опасно,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Давно бы запереть пора,давно бы запирать пора,spoken,0,-1,0,0,-1,0,0
griboyedov-gore-ot-uma,Послушать так его мизинец,послушать так он мизинец,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Умнее всех и даже князь-Петра!,умный все и даже князь петр,spoken,1,1,1,1,1,0,0
griboyedov-gore-ot-uma,Я думаю он просто якобинец,я думать он просто якобинец,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Ваш Чацкий!!! Едемте. Князь ты везти бы мог,ваш чацкий ехать князь ты везти бы мочь,spoken,1,0,-1,1,0,0,0
griboyedov-gore-ot-uma,Катишь или Зизи мы сядем в шестиместной.,катить или зизи мы садиться в шестиместный,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Княгиня карточный должок.,княгиня карточный должок,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,За мною матушка.,за я матушка,spoken,0,0,1,0,0,0,0
griboyedov-gore-ot-uma,Прощайте.,прощать,spoken,0,1,0,0,-1,0,0
griboyedov-gore-ot-uma,Царь небесный!,царь небесный,spoken,0,1,0,1,-1,0,0
griboyedov-gore-ot-uma,Амфиса Ниловна! Ах! Чацкий! бедный! вот!,амфис ниловна ах чацкий бедный вот,spoken,-1,0,-1,0,-1,0,0
griboyedov-gore-ot-uma,Что́ наш высокий ум! и тысяча забот!,что наш высокий ум и тысяча забота,spoken,0,1,1,-1,-1,0,0
griboyedov-gore-ot-uma,Скажите из чего на свете мы хлопочем!,сказать из что на свет мы хлопотать,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,"Так бог ему судил, а впрочем",так бог он судить а впрочем,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,"Полечат вылечат авось,",полечить вылечивать авось,spoken,0,0,1,0,0,0,0
griboyedov-gore-ot-uma,А ты мой батюшка неисцелим хоть брось.,а ты мой батюшка неисцелимый хоть бросать,spoken,0,0,-1,0,-1,0,0
griboyedov-gore-ot-uma,Изволил вовремя явиться!,изволить вовремя являться,spoken,1,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Молчалин вон чуланчик твой,молчалин вон чуланчик твой,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Не нужны проводы поди господь с тобой.,не нужный проводы поди господь с ты,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,"Прощайте батюшка, пора перебеситься.",прощать батюшка пора перебеситься,spoken,0,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Куда теперь направить путь?,куда теперь направлять путь,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,А дело уж идет к рассвету.,а дело уж идти к рассвет,spoken,0,1,0,1,0,0,0
griboyedov-gore-ot-uma,Поди сажай меня в карету,поди сажать я в карета,spoken,0,0,0,0,-1,0,0
griboyedov-gore-ot-uma,Вези куда-нибудь.,везти куда-нибудь,spoken,1,0,-1,1,-1,0,0
griboyedov-gore-ot-uma,Что это? слышал ли моими я ушами!,что это слышать ли мой я ухо,spoken,0,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,Не смех а явно злость. Какими чудесами?,не смех а явно злость какой чудо,spoken,0,1,1,1,-1,0,-1
griboyedov-gore-ot-uma,Через какое колдовство,через какой колдовство,spoken,-1,0,0,1,0,0,-1
griboyedov-gore-ot-uma,Нелепость обо мне все в голос повторяют!,нелепость обо я все в голос повторять,spoken,-1,-1,-1,0,-1,0,-1
griboyedov-gore-ot-uma,И для иных как словно торжество,и для иной как словно торжество,spoken,1,0,0,1,0,0,-1
griboyedov-gore-ot-uma,Другие будто сострадают...,другой будто сострадать,spoken,1,0,0,0,0,0,-1
griboyedov-gore-ot-uma,О! если б кто в людей проник:,о если б кто в человек проникать,spoken,0,1,0,0,0,0,-1
griboyedov-gore-ot-uma,Что хуже в них? душа или язык?,что плохо в они душа или язык,spoken,0,-1,0,-1,1,0,-1
griboyedov-gore-ot-uma,Чье это сочиненье!,чей это сочинение,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Поверили глупцы другим передают,поверять глупец другой передавать,spoken,-1,0,-1,0,-1,0,-1
griboyedov-gore-ot-uma,Старухи вмиг тревогу бьют —,старуха вмиг тревога бить,spoken,-1,0,0,-1,-1,0,-1
griboyedov-gore-ot-uma,И вот общественное мненье!,и вот общественный мнение,spoken,0,0,0,-1,0,0,-1
griboyedov-gore-ot-uma,И вот та родина... Нет в нынешний приезд,и вот тот родина нет в нынешний приезд,spoken,0,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,Я вижу что она мне скоро надоест.,я видеть что она я скоро надоедать,spoken,-1,-1,-1,0,-1,0,-1
griboyedov-gore-ot-uma,А Софья знает ли? Конечно рассказали,а софья знать ли конечно рассказывать,spoken,0,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Она не то чтобы мне именно во вред,она не то чтобы я именно во вред,spoken,-1,-1,-1,-1,0,0,-1
griboyedov-gore-ot-uma,Потешилась и правда или нет —,потешиться и правда или нет,spoken,0,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Ей все равно другой ли я ли,она все равный другой ли я ли,spoken,0,0,0,-1,-1,0,-1
griboyedov-gore-ot-uma,Никем по совести она не дорожит.,никто по совесть она не дорожить,spoken,1,1,0,0,0,0,-1
griboyedov-gore-ot-uma,Но этот обморок? беспамятство откуда??,но этот обморок беспамятство откуда,spoken,-1,-1,0,-1,-1,0,-1
griboyedov-gore-ot-uma,Нерв избалованность причуда —,нерв избалованность причуда,spoken,-1,1,0,0,-1,0,-1
griboyedov-gore-ot-uma,Возбудит малость их и малость утишит...,возбуждать малость их и малость утишать,spoken,-1,1,0,0,1,0,-1
griboyedov-gore-ot-uma,Я признаком почел живых страстей. — Ни крошки:,я признак почитать живой страсть ни крошка,spoken,1,1,0,1,-1,0,-1
griboyedov-gore-ot-uma,Она конечно бы лишилась так же сил,она конечно бы лишаться так же сила,spoken,0,-1,-1,1,0,0,-1
griboyedov-gore-ot-uma,Когда бы кто-нибудь ступил,когда бы кто-нибудь ступать,spoken,0,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,На хвост собачки или кошки.,на хвост собачка или кошка,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Молчалин вы?,молчалин вы,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Она! она сама!,она она сам,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Ах! голова горит вся кровь моя в волненьи.,ах голова гореть весь кровь мой в волнение,spoken,-1,1,-1,-1,-1,0,0
griboyedov-gore-ot-uma,Явилась! нет ее! неу́жели в виденьи?,являться нет она неужели в видение,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,Не впрямь ли я сошел с ума?,не впрямь ли я сходить с ум,spoken,1,1,0,0,-1,0,0
griboyedov-gore-ot-uma,"К необычайности я точно приготовлен,",к необычайность я точно приготавливать,spoken,0,0,0,1,-1,0,0
griboyedov-gore-ot-uma,Но не виденье тут свиданья час условлен.,но не видение тут свидание час условленный,spoken,0,1,0,0,0,0,0
griboyedov-gore-ot-uma,К чему обманывать себя мне самого?,к что обманывать себя я самый,spoken,-1,-1,0,1,-1,0,0
griboyedov-gore-ot-uma,Звала Молчалина вот комната его.,звать молчалина вот комната он,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Каре...,каре,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Сс!..,,spoken,0,0,0,0,0,0,0
griboyedov-gore-ot-uma,Буду здесь и не смыкаю глазу,быть здесь и не смыкать глаз,spoken,0,0,0,0,-1,0,-1
griboyedov-gore-ot-uma,Хоть до утра. Уж коли горе пить,хоть до утро уж коли горе пить,spoken,-1,-1,0,-1,-1,0,-1
griboyedov-gore-ot-uma,Так лучше сразу,так хорошо сразу,spoken,0,1,0,1,-1,0,-1
griboyedov-gore-ot-uma,Чем медлить — а беды медленьем не избыть.,что медлить а беда медление не избывать,spoken,-1,-1,-1,-1,-1,0,-1
griboyedov-gore-ot-uma,Дверь отворяется.,дверь отворяться,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,Ах! мочи нет! робею!,ах мочь нет робеть,spoken,0,0,0,0,0,0,-1
griboyedov-gore-ot-uma,В пустые сени! в ночь! боишься домовых,в пустой сени в ночь бояться домовый,spoken,-1,0,-1,-1,-1,0,-1
griboyedov-gore-ot-uma,Боишься и людей живых.,бояться и человек живой,spoken,0,1,-1,0,-1,0,-1
griboyedov-gore-ot-uma,Мучительница-барышня бог с нею.,мучительница барышня бог с она,spoken,-1,0,1,0,0,0,-1
